,src_ip,dst_ip,src_port,dst_port,t_proto,dsfield,ip_flags,length,application,traffic_type,arc,d_proto
9258,131.202.240.242,224.0.0.252,53542,5355,udp,0x00,0x00,64,facebook,chat,nonvpn,LLMNR
9259,131.202.240.242,224.0.0.252,54693,5355,udp,0x00,0x00,64,facebook,chat,nonvpn,LLMNR
9260,131.202.240.242,131.202.243.255,137,137,udp,0x00,0x00,92,facebook,chat,nonvpn,NBNS
9261,131.202.240.242,131.202.243.255,137,137,udp,0x00,0x00,92,facebook,chat,nonvpn,NBNS
9262,131.202.240.242,131.202.243.255,137,137,udp,0x00,0x00,92,facebook,chat,nonvpn,NBNS
9263,131.202.240.242,131.202.243.255,137,137,udp,0x00,0x00,92,facebook,chat,nonvpn,NBNS
9264,131.202.240.242,224.0.0.252,50023,5355,udp,0x00,0x00,64,facebook,chat,nonvpn,LLMNR
9265,131.202.240.242,224.0.0.252,55581,5355,udp,0x00,0x00,64,facebook,chat,nonvpn,LLMNR
9266,131.202.240.242,224.0.0.252,55581,5355,udp,0x00,0x00,64,facebook,chat,nonvpn,LLMNR
9267,131.202.240.242,224.0.0.252,50023,5355,udp,0x00,0x00,64,facebook,chat,nonvpn,LLMNR
9268,131.202.240.242,131.202.243.255,137,137,udp,0x00,0x00,92,facebook,chat,nonvpn,NBNS
9269,131.202.240.242,131.202.243.255,137,137,udp,0x00,0x00,92,facebook,chat,nonvpn,NBNS
9270,131.202.240.242,131.202.243.255,137,137,udp,0x00,0x00,92,facebook,chat,nonvpn,NBNS
9271,131.202.240.242,224.0.0.252,65016,5355,udp,0x00,0x00,64,facebook,chat,nonvpn,LLMNR
9272,131.202.240.242,224.0.0.252,50789,5355,udp,0x00,0x00,64,facebook,chat,nonvpn,LLMNR
9273,131.202.240.242,224.0.0.252,50789,5355,udp,0x00,0x00,64,facebook,chat,nonvpn,LLMNR
9274,131.202.240.242,224.0.0.252,65016,5355,udp,0x00,0x00,64,facebook,chat,nonvpn,LLMNR
9275,131.202.240.242,131.202.243.255,137,137,udp,0x00,0x00,92,facebook,chat,nonvpn,NBNS
9276,131.202.240.242,224.0.0.252,50176,5355,udp,0x00,0x00,64,facebook,chat,nonvpn,LLMNR
9277,131.202.240.242,224.0.0.252,59688,5355,udp,0x00,0x00,64,facebook,chat,nonvpn,LLMNR
9278,131.202.240.242,131.202.243.255,137,137,udp,0x00,0x00,92,facebook,chat,nonvpn,NBNS
9279,131.202.240.242,224.0.0.252,50176,5355,udp,0x00,0x00,64,facebook,chat,nonvpn,LLMNR
9280,131.202.240.242,224.0.0.252,59688,5355,udp,0x00,0x00,64,facebook,chat,nonvpn,LLMNR
9281,131.202.240.242,131.202.243.255,137,137,udp,0x00,0x00,92,facebook,chat,nonvpn,NBNS
9282,131.202.240.242,131.202.243.255,137,137,udp,0x00,0x00,92,facebook,chat,nonvpn,NBNS
9283,131.202.240.242,131.202.243.255,137,137,udp,0x00,0x00,92,facebook,chat,nonvpn,NBNS
9284,131.202.240.242,131.202.243.255,137,137,udp,0x00,0x00,92,facebook,chat,nonvpn,NBNS
9285,131.202.240.242,224.0.0.252,63055,5355,udp,0x00,0x00,64,facebook,chat,nonvpn,LLMNR
9286,131.202.240.242,224.0.0.252,63535,5355,udp,0x00,0x00,64,facebook,chat,nonvpn,LLMNR
9287,131.202.240.242,224.0.0.252,63535,5355,udp,0x00,0x00,64,facebook,chat,nonvpn,LLMNR
9288,131.202.240.242,224.0.0.252,63055,5355,udp,0x00,0x00,64,facebook,chat,nonvpn,LLMNR
9289,131.202.240.242,131.202.243.255,137,137,udp,0x00,0x00,92,facebook,chat,nonvpn,NBNS
9290,131.202.240.242,131.202.243.255,137,137,udp,0x00,0x00,92,facebook,chat,nonvpn,NBNS
9291,131.202.240.242,173.252.100.27,32576,443,tcp,0x00,0x40,954,facebook,chat,nonvpn,TLS
9292,173.252.100.27,131.202.240.242,443,32576,tcp,0x00,0x40,99,facebook,chat,nonvpn,TLS
9293,173.252.100.27,131.202.240.242,443,32576,tcp,0x00,0x40,95,facebook,chat,nonvpn,TLS
9294,131.202.240.242,173.252.100.27,32576,443,tcp,0x00,0x40,54,facebook,chat,nonvpn,TCP
9295,173.252.100.27,131.202.240.242,443,32576,tcp,0x00,0x40,1404,facebook,chat,nonvpn,TLS
9296,173.252.100.27,131.202.240.242,443,32576,tcp,0x00,0x40,198,facebook,chat,nonvpn,TLS
9297,131.202.240.242,173.252.100.27,32576,443,tcp,0x00,0x40,54,facebook,chat,nonvpn,TCP
9298,173.252.100.27,131.202.240.242,443,32576,tcp,0x00,0x40,101,facebook,chat,nonvpn,TLS
9299,131.202.240.242,173.252.100.27,32576,443,tcp,0x00,0x40,54,facebook,chat,nonvpn,TCP
9300,131.202.240.242,131.202.243.255,137,137,udp,0x00,0x00,92,facebook,chat,nonvpn,NBNS
9301,131.202.240.242,224.0.0.252,50747,5355,udp,0x00,0x00,64,facebook,chat,nonvpn,LLMNR
9302,131.202.240.242,224.0.0.252,59359,5355,udp,0x00,0x00,64,facebook,chat,nonvpn,LLMNR
9303,131.202.240.242,224.0.0.252,59359,5355,udp,0x00,0x00,64,facebook,chat,nonvpn,LLMNR
9304,131.202.240.242,224.0.0.252,50747,5355,udp,0x00,0x00,64,facebook,chat,nonvpn,LLMNR
9305,131.202.240.242,131.202.243.255,137,137,udp,0x00,0x00,92,facebook,chat,nonvpn,NBNS
9306,131.202.240.242,131.202.243.255,137,137,udp,0x00,0x00,92,facebook,chat,nonvpn,NBNS
9307,131.202.240.242,131.202.243.255,137,137,udp,0x00,0x00,92,facebook,chat,nonvpn,NBNS
9308,131.202.240.242,224.0.0.252,56627,5355,udp,0x00,0x00,64,facebook,chat,nonvpn,LLMNR
9309,131.202.240.242,224.0.0.252,61835,5355,udp,0x00,0x00,64,facebook,chat,nonvpn,LLMNR
9310,131.202.240.242,224.0.0.252,61835,5355,udp,0x00,0x00,64,facebook,chat,nonvpn,LLMNR
9311,131.202.240.242,224.0.0.252,56627,5355,udp,0x00,0x00,64,facebook,chat,nonvpn,LLMNR
9312,131.202.240.242,131.202.243.255,137,137,udp,0x00,0x00,92,facebook,chat,nonvpn,NBNS
9313,131.202.240.242,131.202.243.255,137,137,udp,0x00,0x00,92,facebook,chat,nonvpn,NBNS
9314,131.202.240.242,131.202.243.255,137,137,udp,0x00,0x00,92,facebook,chat,nonvpn,NBNS
9315,131.202.240.242,224.0.0.252,51282,5355,udp,0x00,0x00,64,facebook,chat,nonvpn,LLMNR
9316,131.202.240.242,224.0.0.252,53060,5355,udp,0x00,0x00,64,facebook,chat,nonvpn,LLMNR
9317,131.202.240.242,224.0.0.252,51282,5355,udp,0x00,0x00,64,facebook,chat,nonvpn,LLMNR
9318,131.202.240.242,224.0.0.252,53060,5355,udp,0x00,0x00,64,facebook,chat,nonvpn,LLMNR
9319,131.202.240.242,131.202.243.255,137,137,udp,0x00,0x00,92,facebook,chat,nonvpn,NBNS
9320,131.202.240.242,131.202.243.255,137,137,udp,0x00,0x00,92,facebook,chat,nonvpn,NBNS
9321,131.202.240.242,131.202.240.45,51434,161,udp,0x00,0x00,121,facebook,chat,nonvpn,SNMP
9322,131.202.240.242,131.202.240.45,51434,161,udp,0x00,0x00,121,facebook,chat,nonvpn,SNMP
9323,131.202.240.242,131.202.240.45,51434,161,udp,0x00,0x00,121,facebook,chat,nonvpn,SNMP
9324,131.202.240.242,131.202.240.45,51434,161,udp,0x00,0x00,121,facebook,chat,nonvpn,SNMP
9325,131.202.240.45,131.202.240.242,161,51434,udp,0x00,0x40,136,facebook,chat,nonvpn,SNMP
9326,131.202.240.45,131.202.240.242,161,51434,udp,0x00,0x40,136,facebook,chat,nonvpn,SNMP
9327,131.202.240.45,131.202.240.242,161,51434,udp,0x00,0x40,136,facebook,chat,nonvpn,SNMP
9328,131.202.240.45,131.202.240.242,161,51434,udp,0x00,0x40,136,facebook,chat,nonvpn,SNMP
9329,131.202.240.242,173.194.210.188,32506,5228,tcp,0x00,0x40,55,facebook,chat,nonvpn,DATA
9330,173.194.210.188,131.202.240.242,5228,32506,tcp,0x00,0x00,66,facebook,chat,nonvpn,TCP
9331,173.252.100.27,131.202.240.242,443,32576,tcp,0x00,0x40,699,facebook,chat,nonvpn,TLS
9332,131.202.240.242,173.252.100.27,32576,443,tcp,0x00,0x40,716,facebook,chat,nonvpn,TLS
9333,173.252.100.27,131.202.240.242,443,32576,tcp,0x00,0x40,99,facebook,chat,nonvpn,TLS
9334,173.252.100.27,131.202.240.242,443,32576,tcp,0x00,0x40,1404,facebook,chat,nonvpn,TLS
9335,131.202.240.242,173.252.100.27,32576,443,tcp,0x00,0x40,54,facebook,chat,nonvpn,TCP
9336,173.252.100.27,131.202.240.242,443,32576,tcp,0x00,0x40,194,facebook,chat,nonvpn,TLS
9337,131.202.240.242,173.252.100.27,32576,443,tcp,0x00,0x40,611,facebook,chat,nonvpn,TLS
9338,131.202.240.242,173.252.100.27,32576,443,tcp,0x00,0x40,1801,facebook,chat,nonvpn,TLS
9339,131.202.240.242,173.252.100.27,32576,443,tcp,0x00,0x40,2056,facebook,chat,nonvpn,TLS
9340,173.252.100.27,131.202.240.242,443,32576,tcp,0x00,0x40,99,facebook,chat,nonvpn,TLS
9341,173.252.100.27,131.202.240.242,443,32576,tcp,0x00,0x40,60,facebook,chat,nonvpn,TCP
9342,131.202.240.242,173.252.100.27,32576,443,tcp,0x00,0x40,868,facebook,chat,nonvpn,TLS
9343,173.252.100.27,131.202.240.242,443,32576,tcp,0x00,0x40,99,facebook,chat,nonvpn,TLS
9344,173.252.100.27,131.202.240.242,443,32576,tcp,0x00,0x40,99,facebook,chat,nonvpn,TLS
9345,131.202.240.242,173.252.100.27,32576,443,tcp,0x00,0x40,54,facebook,chat,nonvpn,TCP
9346,173.252.100.27,131.202.240.242,443,32576,tcp,0x00,0x40,60,facebook,chat,nonvpn,TCP
9347,173.252.100.27,131.202.240.242,443,32576,tcp,0x00,0x40,99,facebook,chat,nonvpn,TLS
9348,173.252.100.27,131.202.240.242,443,32576,tcp,0x00,0x40,99,facebook,chat,nonvpn,TLS
9349,131.202.240.242,173.252.100.27,32576,443,tcp,0x00,0x40,54,facebook,chat,nonvpn,TCP
9350,173.252.100.27,131.202.240.242,443,32576,tcp,0x00,0x40,99,facebook,chat,nonvpn,TLS
9351,173.252.100.27,131.202.240.242,443,32576,tcp,0x00,0x40,1404,facebook,chat,nonvpn,TLS
9352,131.202.240.242,173.252.100.27,32576,443,tcp,0x00,0x40,54,facebook,chat,nonvpn,TCP
9353,173.252.100.27,131.202.240.242,443,32576,tcp,0x00,0x40,215,facebook,chat,nonvpn,TLS
9354,173.252.100.27,131.202.240.242,443,32576,tcp,0x00,0x40,101,facebook,chat,nonvpn,TLS
9355,131.202.240.242,173.252.100.27,32576,443,tcp,0x00,0x40,54,facebook,chat,nonvpn,TCP
9356,173.252.100.27,131.202.240.242,443,32576,tcp,0x00,0x40,1191,facebook,chat,nonvpn,TLS
9357,131.202.240.242,173.252.100.27,32576,443,tcp,0x00,0x40,714,facebook,chat,nonvpn,TLS
9358,173.252.100.27,131.202.240.242,443,32576,tcp,0x00,0x40,1404,facebook,chat,nonvpn,TLS
9359,173.252.100.27,131.202.240.242,443,32576,tcp,0x00,0x40,333,facebook,chat,nonvpn,TLS
9360,131.202.240.242,173.252.100.27,32576,443,tcp,0x00,0x40,54,facebook,chat,nonvpn,TCP
9361,173.252.100.27,131.202.240.242,443,32576,tcp,0x00,0x40,250,facebook,chat,nonvpn,TLS
9362,173.252.100.27,131.202.240.242,443,32576,tcp,0x00,0x40,101,facebook,chat,nonvpn,TLS
9363,131.202.240.242,173.252.100.27,32576,443,tcp,0x00,0x40,54,facebook,chat,nonvpn,TCP
9364,173.252.100.27,131.202.240.242,443,32576,tcp,0x00,0x40,1404,facebook,chat,nonvpn,TLS
9365,173.252.100.27,131.202.240.242,443,32576,tcp,0x00,0x40,182,facebook,chat,nonvpn,TLS
9366,131.202.240.242,173.252.100.27,32576,443,tcp,0x00,0x40,54,facebook,chat,nonvpn,TCP
9367,173.252.100.27,131.202.240.242,443,32576,tcp,0x00,0x40,101,facebook,chat,nonvpn,TLS
9368,173.252.100.27,131.202.240.242,443,32576,tcp,0x00,0x40,99,facebook,chat,nonvpn,TLS
9369,131.202.240.242,173.252.100.27,32576,443,tcp,0x00,0x40,54,facebook,chat,nonvpn,TCP
9370,173.252.100.27,131.202.240.242,443,32576,tcp,0x00,0x40,977,facebook,chat,nonvpn,TLS
9371,131.202.240.242,173.252.100.27,32576,443,tcp,0x00,0x40,99,facebook,chat,nonvpn,TLS
9372,173.252.100.27,131.202.240.242,443,32576,tcp,0x00,0x40,1404,facebook,chat,nonvpn,TLS
9373,131.202.240.242,173.252.100.27,32576,443,tcp,0x00,0x40,675,facebook,chat,nonvpn,TLS
9374,173.252.100.27,131.202.240.242,443,32576,tcp,0x00,0x40,334,facebook,chat,nonvpn,TLS
9375,173.252.100.27,131.202.240.242,443,32576,tcp,0x00,0x40,117,facebook,chat,nonvpn,TLS
9376,131.202.240.242,173.252.100.27,32576,443,tcp,0x00,0x40,54,facebook,chat,nonvpn,TCP
9377,173.252.100.27,131.202.240.242,443,32576,tcp,0x00,0x40,101,facebook,chat,nonvpn,TLS
9378,131.202.240.242,173.252.100.27,32576,443,tcp,0x00,0x40,54,facebook,chat,nonvpn,TCP
9379,173.252.100.27,131.202.240.242,443,32576,tcp,0x00,0x40,60,facebook,chat,nonvpn,TCP
9380,173.252.100.27,131.202.240.242,443,32576,tcp,0x00,0x40,99,facebook,chat,nonvpn,TLS
9381,131.202.240.242,173.252.100.27,32576,443,tcp,0x00,0x40,54,facebook,chat,nonvpn,TCP
9382,131.202.240.242,131.202.243.255,137,137,udp,0x00,0x00,92,facebook,chat,nonvpn,NBNS
9383,131.202.240.242,224.0.0.252,49992,5355,udp,0x00,0x00,64,facebook,chat,nonvpn,LLMNR
9384,131.202.240.242,224.0.0.252,65192,5355,udp,0x00,0x00,64,facebook,chat,nonvpn,LLMNR
9385,131.202.240.242,224.0.0.252,49992,5355,udp,0x00,0x00,64,facebook,chat,nonvpn,LLMNR
9386,131.202.240.242,224.0.0.252,65192,5355,udp,0x00,0x00,64,facebook,chat,nonvpn,LLMNR
9387,131.202.240.242,131.202.243.255,137,137,udp,0x00,0x00,92,facebook,chat,nonvpn,NBNS
9388,131.202.240.242,131.202.243.255,137,137,udp,0x00,0x00,92,facebook,chat,nonvpn,NBNS
9389,131.202.240.242,224.0.0.252,58887,5355,udp,0x00,0x00,64,facebook,chat,nonvpn,LLMNR
9390,131.202.240.242,224.0.0.252,50631,5355,udp,0x00,0x00,64,facebook,chat,nonvpn,LLMNR
9391,131.202.240.242,131.202.243.255,137,137,udp,0x00,0x00,92,facebook,chat,nonvpn,NBNS
9392,131.202.240.242,224.0.0.252,52791,5355,udp,0x00,0x00,64,facebook,chat,nonvpn,LLMNR
9393,131.202.240.242,224.0.0.252,63051,5355,udp,0x00,0x00,64,facebook,chat,nonvpn,LLMNR
9394,173.252.100.27,131.202.240.242,443,32576,tcp,0x00,0x40,711,facebook,chat,nonvpn,TLS
9395,131.202.240.242,173.252.100.27,32576,443,tcp,0x00,0x40,673,facebook,chat,nonvpn,TLS
9396,173.252.100.27,131.202.240.242,443,32576,tcp,0x00,0x40,99,facebook,chat,nonvpn,TLS
9397,173.252.100.27,131.202.240.242,443,32576,tcp,0x00,0x40,697,facebook,chat,nonvpn,TLS
9398,131.202.240.242,173.252.100.27,32576,443,tcp,0x00,0x40,54,facebook,chat,nonvpn,TCP
9399,131.202.240.242,173.252.100.27,32576,443,tcp,0x00,0x40,674,facebook,chat,nonvpn,TLS
9400,173.252.100.27,131.202.240.242,443,32576,tcp,0x00,0x40,99,facebook,chat,nonvpn,TLS
9401,131.202.240.242,224.0.0.252,50631,5355,udp,0x00,0x00,64,facebook,chat,nonvpn,LLMNR
9402,131.202.240.242,224.0.0.252,58887,5355,udp,0x00,0x00,64,facebook,chat,nonvpn,LLMNR
9403,131.202.240.242,224.0.0.252,63051,5355,udp,0x00,0x00,64,facebook,chat,nonvpn,LLMNR
9404,131.202.240.242,224.0.0.252,52791,5355,udp,0x00,0x00,64,facebook,chat,nonvpn,LLMNR
9405,131.202.240.242,173.252.100.27,32576,443,tcp,0x00,0x40,54,facebook,chat,nonvpn,TCP
9406,131.202.240.242,131.202.243.255,137,137,udp,0x00,0x00,92,facebook,chat,nonvpn,NBNS
9407,131.202.240.242,131.202.243.255,137,137,udp,0x00,0x00,92,facebook,chat,nonvpn,NBNS
9408,131.202.240.242,131.202.243.255,137,137,udp,0x00,0x00,92,facebook,chat,nonvpn,NBNS
9409,131.202.240.242,131.202.243.255,137,137,udp,0x00,0x00,92,facebook,chat,nonvpn,NBNS
9410,131.202.240.242,131.202.243.255,137,137,udp,0x00,0x00,92,facebook,chat,nonvpn,NBNS
9411,131.202.240.242,131.202.243.255,137,137,udp,0x00,0x00,92,facebook,chat,nonvpn,NBNS
9412,131.202.240.242,224.0.0.252,60849,5355,udp,0x00,0x00,64,facebook,chat,nonvpn,LLMNR
9413,131.202.240.242,224.0.0.252,61643,5355,udp,0x00,0x00,64,facebook,chat,nonvpn,LLMNR
9414,173.252.100.27,131.202.240.242,443,32576,tcp,0x00,0x40,1153,facebook,chat,nonvpn,TLS
9415,131.202.240.242,173.252.100.27,32576,443,tcp,0x00,0x40,611,facebook,chat,nonvpn,TLS
9416,131.202.240.242,173.252.100.27,32576,443,tcp,0x00,0x40,1795,facebook,chat,nonvpn,TLS
9417,131.202.240.242,224.0.0.252,61643,5355,udp,0x00,0x00,64,facebook,chat,nonvpn,LLMNR
9418,131.202.240.242,224.0.0.252,60849,5355,udp,0x00,0x00,64,facebook,chat,nonvpn,LLMNR
9419,173.252.100.27,131.202.240.242,443,32576,tcp,0x00,0x40,99,facebook,chat,nonvpn,TLS
9420,173.252.100.27,131.202.240.242,443,32576,tcp,0x00,0x40,60,facebook,chat,nonvpn,TCP
9421,173.252.100.27,131.202.240.242,443,32576,tcp,0x00,0x40,99,facebook,chat,nonvpn,TLS
9422,131.202.240.242,173.252.100.27,32576,443,tcp,0x00,0x40,54,facebook,chat,nonvpn,TCP
9423,173.252.100.27,131.202.240.242,443,32576,tcp,0x00,0x40,99,facebook,chat,nonvpn,TLS
9424,173.252.100.27,131.202.240.242,443,32576,tcp,0x00,0x40,743,facebook,chat,nonvpn,TLS
9425,131.202.240.242,173.252.100.27,32576,443,tcp,0x00,0x40,54,facebook,chat,nonvpn,TCP
9426,131.202.240.242,173.252.100.27,32576,443,tcp,0x00,0x40,669,facebook,chat,nonvpn,TLS
9427,173.252.100.27,131.202.240.242,443,32576,tcp,0x00,0x40,99,facebook,chat,nonvpn,TLS
9428,173.252.100.27,131.202.240.242,443,32576,tcp,0x00,0x40,1404,facebook,chat,nonvpn,TLS
9429,131.202.240.242,173.252.100.27,32576,443,tcp,0x00,0x40,54,facebook,chat,nonvpn,TCP
9430,173.252.100.27,131.202.240.242,443,32576,tcp,0x00,0x40,225,facebook,chat,nonvpn,TLS
9431,173.252.100.27,131.202.240.242,443,32576,tcp,0x00,0x40,1073,facebook,chat,nonvpn,TLS
9432,131.202.240.242,173.252.100.27,32576,443,tcp,0x00,0x40,54,facebook,chat,nonvpn,TCP
9433,131.202.240.242,173.252.100.27,32576,443,tcp,0x00,0x40,669,facebook,chat,nonvpn,TLS
9434,131.202.240.242,131.202.243.255,137,137,udp,0x00,0x00,92,facebook,chat,nonvpn,NBNS
9435,173.252.100.27,131.202.240.242,443,32576,tcp,0x00,0x40,99,facebook,chat,nonvpn,TLS
9436,131.202.240.242,173.252.100.27,32576,443,tcp,0x00,0x40,54,facebook,chat,nonvpn,TCP
9437,131.202.240.242,131.202.243.255,137,137,udp,0x00,0x00,92,facebook,chat,nonvpn,NBNS
9438,131.202.240.242,224.0.0.252,54821,5355,udp,0x00,0x00,64,facebook,chat,nonvpn,LLMNR
9439,131.202.240.242,224.0.0.252,60935,5355,udp,0x00,0x00,64,facebook,chat,nonvpn,LLMNR
9440,173.252.100.27,131.202.240.242,443,32576,tcp,0x00,0x40,1404,facebook,chat,nonvpn,TLS
9441,173.252.100.27,131.202.240.242,443,32576,tcp,0x00,0x40,334,facebook,chat,nonvpn,TLS
9442,131.202.240.242,173.252.100.27,32576,443,tcp,0x00,0x40,54,facebook,chat,nonvpn,TCP
9443,173.252.100.27,131.202.240.242,443,32576,tcp,0x00,0x40,117,facebook,chat,nonvpn,TLS
9444,173.252.100.27,131.202.240.242,443,32576,tcp,0x00,0x40,101,facebook,chat,nonvpn,TLS
9445,131.202.240.242,173.252.100.27,32576,443,tcp,0x00,0x40,54,facebook,chat,nonvpn,TCP
9446,131.202.240.242,224.0.0.252,60935,5355,udp,0x00,0x00,64,facebook,chat,nonvpn,LLMNR
9447,131.202.240.242,224.0.0.252,54821,5355,udp,0x00,0x00,64,facebook,chat,nonvpn,LLMNR
9448,131.202.240.242,131.202.243.255,137,137,udp,0x00,0x00,92,facebook,chat,nonvpn,NBNS
9449,131.202.240.242,131.202.243.255,137,137,udp,0x00,0x00,92,facebook,chat,nonvpn,NBNS
9450,131.202.240.242,131.202.243.255,137,137,udp,0x00,0x00,92,facebook,chat,nonvpn,NBNS
9451,131.202.240.242,224.0.0.252,54434,5355,udp,0x00,0x00,64,facebook,chat,nonvpn,LLMNR
9452,131.202.240.242,224.0.0.252,51811,5355,udp,0x00,0x00,64,facebook,chat,nonvpn,LLMNR
9453,173.252.100.27,131.202.240.242,443,32576,tcp,0x00,0x40,801,facebook,chat,nonvpn,TLS
9454,131.202.240.242,173.252.100.27,32576,443,tcp,0x00,0x40,677,facebook,chat,nonvpn,TLS
9455,131.202.240.242,131.202.243.255,137,137,udp,0x00,0x00,92,facebook,chat,nonvpn,NBNS
9456,173.252.100.27,131.202.240.242,443,32576,tcp,0x00,0x40,99,facebook,chat,nonvpn,TLS
9457,173.252.100.27,131.202.240.242,443,32576,tcp,0x00,0x40,822,facebook,chat,nonvpn,TLS
9458,131.202.240.242,173.252.100.27,32576,443,tcp,0x00,0x40,54,facebook,chat,nonvpn,TCP
9459,131.202.240.242,173.252.100.27,32576,443,tcp,0x00,0x40,675,facebook,chat,nonvpn,TLS
9460,131.202.240.242,224.0.0.252,54434,5355,udp,0x00,0x00,64,facebook,chat,nonvpn,LLMNR
9461,131.202.240.242,224.0.0.252,51811,5355,udp,0x00,0x00,64,facebook,chat,nonvpn,LLMNR
9462,173.252.100.27,131.202.240.242,443,32576,tcp,0x00,0x40,99,facebook,chat,nonvpn,TLS
9463,131.202.240.242,173.252.100.27,32576,443,tcp,0x00,0x40,54,facebook,chat,nonvpn,TCP
9464,173.252.100.27,131.202.240.242,443,32576,tcp,0x00,0x40,800,facebook,chat,nonvpn,TLS
9465,131.202.240.242,173.252.100.27,32576,443,tcp,0x00,0x40,671,facebook,chat,nonvpn,TLS
9466,173.252.100.27,131.202.240.242,443,32576,tcp,0x00,0x40,99,facebook,chat,nonvpn,TLS
9467,131.202.240.242,131.202.243.255,137,137,udp,0x00,0x00,92,facebook,chat,nonvpn,NBNS
9468,173.252.100.27,131.202.240.242,443,32576,tcp,0x00,0x40,822,facebook,chat,nonvpn,TLS
9469,131.202.240.242,173.252.100.27,32576,443,tcp,0x00,0x40,54,facebook,chat,nonvpn,TCP
9470,131.202.240.242,173.252.100.27,32576,443,tcp,0x00,0x40,672,facebook,chat,nonvpn,TLS
9471,173.252.100.27,131.202.240.242,443,32576,tcp,0x00,0x40,99,facebook,chat,nonvpn,TLS
9472,131.202.240.242,173.252.100.27,32576,443,tcp,0x00,0x40,54,facebook,chat,nonvpn,TCP
9473,131.202.240.242,173.252.100.27,32576,443,tcp,0x00,0x40,628,facebook,chat,nonvpn,TLS
9474,173.252.100.27,131.202.240.242,443,32576,tcp,0x00,0x40,99,facebook,chat,nonvpn,TLS
9475,131.202.240.242,173.252.100.27,32576,443,tcp,0x00,0x40,414,facebook,chat,nonvpn,TLS
9476,173.252.100.27,131.202.240.242,443,32576,tcp,0x00,0x40,60,facebook,chat,nonvpn,TCP
9477,173.252.100.27,131.202.240.242,443,32576,tcp,0x00,0x40,1404,facebook,chat,nonvpn,TLS
9478,173.252.100.27,131.202.240.242,443,32576,tcp,0x00,0x40,333,facebook,chat,nonvpn,TLS
9479,131.202.240.242,173.252.100.27,32576,443,tcp,0x00,0x40,54,facebook,chat,nonvpn,TCP
9480,173.252.100.27,131.202.240.242,443,32576,tcp,0x00,0x40,187,facebook,chat,nonvpn,TLS
9481,173.252.100.27,131.202.240.242,443,32576,tcp,0x00,0x40,101,facebook,chat,nonvpn,TLS
9482,131.202.240.242,173.252.100.27,32576,443,tcp,0x00,0x40,54,facebook,chat,nonvpn,TCP
9483,131.202.240.242,131.202.243.255,137,137,udp,0x00,0x00,92,facebook,chat,nonvpn,NBNS
9484,131.202.240.242,131.202.243.255,137,137,udp,0x00,0x00,92,facebook,chat,nonvpn,NBNS
9485,131.202.240.242,224.0.0.252,64706,5355,udp,0x00,0x00,64,facebook,chat,nonvpn,LLMNR
9486,131.202.240.242,224.0.0.252,63660,5355,udp,0x00,0x00,64,facebook,chat,nonvpn,LLMNR
9487,131.202.240.242,224.0.0.252,63660,5355,udp,0x00,0x00,64,facebook,chat,nonvpn,LLMNR
9488,131.202.240.242,224.0.0.252,64706,5355,udp,0x00,0x00,64,facebook,chat,nonvpn,LLMNR
9489,131.202.240.242,131.202.243.255,137,137,udp,0x00,0x00,92,facebook,chat,nonvpn,NBNS
9490,131.202.240.242,131.202.243.255,137,137,udp,0x00,0x00,92,facebook,chat,nonvpn,NBNS
9491,131.202.240.242,224.0.0.252,59155,5355,udp,0x00,0x00,64,facebook,chat,nonvpn,LLMNR
9492,131.202.240.242,224.0.0.252,54243,5355,udp,0x00,0x00,64,facebook,chat,nonvpn,LLMNR
9493,131.202.240.242,224.0.0.252,54243,5355,udp,0x00,0x00,64,facebook,chat,nonvpn,LLMNR
9494,131.202.240.242,224.0.0.252,59155,5355,udp,0x00,0x00,64,facebook,chat,nonvpn,LLMNR
9495,131.202.240.242,131.202.243.255,137,137,udp,0x00,0x00,92,facebook,chat,nonvpn,NBNS
9496,131.202.240.242,131.202.243.255,137,137,udp,0x00,0x00,92,facebook,chat,nonvpn,NBNS
9497,131.202.240.242,131.202.243.255,137,137,udp,0x00,0x00,92,facebook,chat,nonvpn,NBNS
9498,131.202.240.242,224.0.0.252,52248,5355,udp,0x00,0x00,64,facebook,chat,nonvpn,LLMNR
9499,131.202.240.242,224.0.0.252,58653,5355,udp,0x00,0x00,64,facebook,chat,nonvpn,LLMNR
9500,131.202.240.242,224.0.0.252,58653,5355,udp,0x00,0x00,64,facebook,chat,nonvpn,LLMNR
9501,131.202.240.242,224.0.0.252,52248,5355,udp,0x00,0x00,64,facebook,chat,nonvpn,LLMNR
9502,131.202.240.242,131.202.243.255,137,137,udp,0x00,0x00,92,facebook,chat,nonvpn,NBNS
9503,131.202.240.242,131.202.243.255,137,137,udp,0x00,0x00,92,facebook,chat,nonvpn,NBNS
9504,131.202.240.242,131.202.243.255,137,137,udp,0x00,0x00,92,facebook,chat,nonvpn,NBNS
9505,131.202.240.242,131.202.243.255,137,137,udp,0x00,0x00,92,facebook,chat,nonvpn,NBNS
9506,131.202.240.242,224.0.0.252,60543,5355,udp,0x00,0x00,64,facebook,chat,nonvpn,LLMNR
9507,131.202.240.242,224.0.0.252,59632,5355,udp,0x00,0x00,64,facebook,chat,nonvpn,LLMNR
9508,131.202.240.242,224.0.0.252,59632,5355,udp,0x00,0x00,64,facebook,chat,nonvpn,LLMNR
